departamento,provincia,distrito,id,costo_despacho_sin_recojo,costo_despacho_con_recojo,dias_despacho
Ayacucho,Pàucar del Sara Sara,Marcabamba,524,17,17,8
Ayacucho,Pàucar del Sara Sara,Oyolo,525,17,17,8
Ayacucho,Pàucar del Sara Sara,Pararca,526,17,17,8
Ayacucho,Pàucar del Sara Sara,San Javier de Alpabamba,527,17,17,8
Ayacucho,Pàucar del Sara Sara,San José de Ushua,528,17,17,8
Ayacucho,Pàucar del Sara Sara,Sara Sara,529,17,17,8
Ayacucho,Sucre,Querobamba,530,17,17,8
Ayacucho,Sucre,Belén,531,17,17,8
Ayacucho,Sucre,Chalcos,532,17,17,8
Ayacucho,Sucre,Chilcayoc,533,17,17,8
Ayacucho,Sucre,Huacaña,534,17,17,8
Ayacucho,Sucre,Morcolla,535,17,17,8
Ayacucho,Sucre,Paico,536,17,17,8
Ayacucho,Sucre,San Pedro de Larcay,537,17,17,8
Ayacucho,Sucre,San Salvador de Quije,538,17,17,8
Ayacucho,Sucre,Santiago de Paucaray,539,17,17,8
Ayacucho,Sucre,Soras,540,17,17,8
Ayacucho,Víctor Fajardo,Huancapi,541,17,17,8
Ayacucho,Víctor Fajardo,Alcamenca,542,17,17,8
Ayacucho,Víctor Fajardo,Apongo,543,17,17,8
Ayacucho,Víctor Fajardo,Asquipata,544,17,17,8
Ayacucho,Víctor Fajardo,Canaria,545,17,17,8
Ayacucho,Víctor Fajardo,Cayara,546,17,17,8
Ayacucho,Víctor Fajardo,Colca,547,17,17,8
Ayacucho,Víctor Fajardo,Huamanquiquia,548,17,17,8
Ayacucho,Víctor Fajardo,Huancaraylla,549,17,17,8
Ayacucho,Víctor Fajardo,Huaya,550,17,17,8
Ayacucho,Víctor Fajardo,Sarhua,551,17,17,8
Ayacucho,Víctor Fajardo,Vilcanchos,552,17,17,8
Ayacucho,Vilcas Huamán,Vilcas Huaman,553,17,17,8
Ayacucho,Vilcas Huamán,Accomarca,554,17,17,8
Ayacucho,Vilcas Huamán,Carhuanca,555,17,17,8
Ayacucho,Vilcas Huamán,Concepción,556,17,17,8
Ayacucho,Vilcas Huamán,Huambalpa,557,17,17,8
Ayacucho,Vilcas Huamán,Independencia,558,17,17,8
Ayacucho,Vilcas Huamán,Saurama,559,17,17,8
Ayacucho,Vilcas Huamán,Vischongo,560,17,17,8
Cajamarca,Cajamarca,Cajamarca,561,17,17,8
Cajamarca,Cajamarca,Asunción,562,17,17,8
Cajamarca,Cajamarca,Chetilla,563,17,17,8
Cajamarca,Cajamarca,Cospan,564,17,17,8
Cajamarca,Cajamarca,Encañada,565,17,17,8
Cajamarca,Cajamarca,Jesús,566,17,17,8
Cajamarca,Cajamarca,Llacanora,567,17,17,8
Cajamarca,Cajamarca,Los Baños del Inca,568,17,17,8
Cajamarca,Cajamarca,Magdalena,569,17,17,8
Cajamarca,Cajamarca,Matara,570,17,17,8
Cajamarca,Cajamarca,Namora,571,17,17,8
Cajamarca,Cajamarca,San Juan,572,17,17,8
Cajamarca,Cajabamba,Cajabamba,573,17,17,8
Cajamarca,Cajabamba,Cachachi,574,17,17,8
Cajamarca,Cajabamba,Condebamba,575,17,17,8
Cajamarca,Cajabamba,Sitacocha,576,17,17,8
Cajamarca,Celendín,Celendín,577,17,17,8
Cajamarca,Celendín,Chumuch,578,17,17,8
Cajamarca,Celendín,Cortegana,579,17,17,8
Cajamarca,Celendín,Huasmin,580,17,17,8
Cajamarca,Celendín,Jorge Chávez,581,17,17,8
Cajamarca,Celendín,José Gálvez,582,17,17,8
Cajamarca,Celendín,Miguel Iglesias,583,17,17,8
Cajamarca,Celendín,Oxamarca,584,17,17,8
Cajamarca,Celendín,Sorochuco,585,17,17,8
Cajamarca,Celendín,Sucre,586,17,17,8
Cajamarca,Celendín,Utco,587,17,17,8
Cajamarca,Celendín,La Libertad de Pallan,588,17,17,8
Cajamarca,Chota,Chota,589,17,17,8
Cajamarca,Chota,Anguia,590,17,17,8
Cajamarca,Chota,Chadin,591,17,17,8
Cajamarca,Chota,Chiguirip,592,17,17,8
Cajamarca,Chota,Chimban,593,17,17,8
Cajamarca,Chota,Choropampa,594,17,17,8
Cajamarca,Chota,Cochabamba,595,17,17,8
Cajamarca,Chota,Conchan,596,17,17,8
Cajamarca,Chota,Huambos,597,17,17,8
Cajamarca,Chota,Lajas,598,17,17,8
Cajamarca,Chota,Llama,599,17,17,8
Cajamarca,Chota,Miracosta,600,17,17,8
Cajamarca,Chota,Paccha,601,17,17,8
Cajamarca,Chota,Pion,602,17,17,8
Cajamarca,Chota,Querocoto,603,17,17,8
Cajamarca,Chota,San Juan de Licupis,604,17,17,8
Cajamarca,Chota,Tacabamba,605,17,17,8
Cajamarca,Chota,Tocmoche,606,17,17,8
Cajamarca,Chota,Chalamarca,607,17,17,8
Cajamarca,Contumazá,Contumaza,608,17,17,8
Cajamarca,Contumazá,Chilete,609,17,17,8
Cajamarca,Contumazá,Cupisnique,610,17,17,8
Cajamarca,Contumazá,Guzmango,611,17,17,8
Cajamarca,Contumazá,San Benito,612,17,17,8
Cajamarca,Contumazá,Santa Cruz de Toledo,613,17,17,8
Cajamarca,Contumazá,Tantarica,614,17,17,8
Cajamarca,Contumazá,Yonan,615,17,17,8
Cajamarca,Cutervo,Cutervo,616,17,17,8
Cajamarca,Cutervo,Callayuc,617,17,17,8
Cajamarca,Cutervo,Choros,618,17,17,8
Cajamarca,Cutervo,Cujillo,619,17,17,8
Cajamarca,Cutervo,La Ramada,620,17,17,8
Cajamarca,Cutervo,Pimpingos,621,17,17,8
Cajamarca,Cutervo,Querocotillo,622,17,17,8
Cajamarca,Cutervo,San Andrés de Cutervo,623,17,17,8
Cajamarca,Cutervo,San Juan de Cutervo,624,17,17,8
Cajamarca,Cutervo,San Luis de Lucma,625,17,17,8
Cajamarca,Cutervo,Santa Cruz,626,17,17,8
Cajamarca,Cutervo,Santo Domingo de la Capilla,627,17,17,8
Cajamarca,Cutervo,Santo Tomas,628,17,17,8
Cajamarca,Cutervo,Socota,629,17,17,8
Cajamarca,Cutervo,Toribio Casanova,630,17,17,8
Cajamarca,Hualgayoc,Bambamarca,631,17,17,8
Cajamarca,Hualgayoc,Chugur,632,17,17,8
Cajamarca,Hualgayoc,Hualgayoc,633,17,17,8
Cajamarca,Jaén,Jaén,634,17,17,8
Cajamarca,Jaén,Bellavista,635,17,17,8
Cajamarca,Jaén,Chontali,636,17,17,8
Cajamarca,Jaén,Colasay,637,17,17,8
Cajamarca,Jaén,Huabal,638,17,17,8
Cajamarca,Jaén,Las Pirias,639,17,17,8
Cajamarca,Jaén,Pomahuaca,640,17,17,8
Cajamarca,Jaén,Pucara,641,17,17,8
Cajamarca,Jaén,Sallique,642,17,17,8
Cajamarca,Jaén,San Felipe,643,17,17,8
Cajamarca,Jaén,San José del Alto,644,17,17,8
Cajamarca,Jaén,Santa Rosa,645,17,17,8
Cajamarca,San Ignacio,San Ignacio,646,17,17,8
Cajamarca,San Ignacio,Chirinos,647,17,17,8
Cajamarca,San Ignacio,Huarango,648,17,17,8
Cajamarca,San Ignacio,La Coipa,649,17,17,8
Cajamarca,San Ignacio,Namballe,650,17,17,8
Cajamarca,San Ignacio,San José de Lourdes,651,17,17,8
Cajamarca,San Ignacio,Tabaconas,652,17,17,8
Cajamarca,San Marcos,Pedro Gálvez,653,17,17,8
Cajamarca,San Marcos,Chancay,654,17,17,8
Cajamarca,San Marcos,Eduardo Villanueva,655,17,17,8
Cajamarca,San Marcos,Gregorio Pita,656,17,17,8
Cajamarca,San Marcos,Ichocan,657,17,17,8
Cajamarca,San Marcos,José Manuel Quiroz,658,17,17,8
Cajamarca,San Marcos,José Sabogal,659,17,17,8
Cajamarca,San Miguel,San Miguel,660,17,17,8
Cajamarca,San Miguel,Bolívar,661,17,17,8
Cajamarca,San Miguel,Calquis,662,17,17,8
Cajamarca,San Miguel,Catilluc,663,17,17,8
Cajamarca,San Miguel,El Prado,664,17,17,8
Cajamarca,San Miguel,La Florida,665,17,17,8
Cajamarca,San Miguel,Llapa,666,17,17,8
Cajamarca,San Miguel,Nanchoc,667,17,17,8
Cajamarca,San Miguel,Niepos,668,17,17,8
Cajamarca,San Miguel,San Gregorio,669,17,17,8
Cajamarca,San Miguel,San Silvestre de Cochan,670,17,17,8
Cajamarca,San Miguel,Tongod,671,17,17,8
Cajamarca,San Miguel,Unión Agua Blanca,672,17,17,8
Cajamarca,San Pablo,San Pablo,673,17,17,8
Cajamarca,San Pablo,San Bernardino,674,17,17,8
Cajamarca,San Pablo,San Luis,675,17,17,8
Cajamarca,San Pablo,Tumbaden,676,17,17,8
Cajamarca,Santa Cruz,Santa Cruz,677,17,17,8
Cajamarca,Santa Cruz,Andabamba,678,17,17,8
Cajamarca,Santa Cruz,Catache,679,17,17,8
Cajamarca,Santa Cruz,Chancaybaños,680,17,17,8
Cajamarca,Santa Cruz,La Esperanza,681,17,17,8
Cajamarca,Santa Cruz,Ninabamba,682,17,17,8
Cajamarca,Santa Cruz,Pulan,683,17,17,8
Cajamarca,Santa Cruz,Saucepampa,684,17,17,8
Cajamarca,Santa Cruz,Sexi,685,17,17,8
Cajamarca,Santa Cruz,Uticyacu,686,17,17,8
Cajamarca,Santa Cruz,Yauyucan,687,17,17,8
Callao,Prov. Const. del Callao,Callao,688,17,17,8
Callao,Prov. Const. del Callao,Bellavista,689,17,17,8
Callao,Prov. Const. del Callao,Carmen de la Legua Reynoso,690,17,17,8
Callao,Prov. Const. del Callao,La Perla,691,17,17,8
Callao,Prov. Const. del Callao,La Punta,692,17,17,8
Callao,Prov. Const. del Callao,Ventanilla,693,17,17,8
Callao,Prov. Const. del Callao,Mi Perú,694,17,17,8
Cusco,Cusco,Cusco,695,17,17,8
Cusco,Cusco,Ccorca,696,17,17,8
Cusco,Cusco,Poroy,697,17,17,8
Cusco,Cusco,San Jerónimo,698,17,17,8
Cusco,Cusco,San Sebastian,699,17,17,8
Cusco,Cusco,Santiago,700,17,17,8
Cusco,Cusco,Saylla,701,17,17,8
Cusco,Cusco,Wanchaq,702,17,17,8
Cusco,Acomayo,Acomayo,703,17,17,8
Cusco,Acomayo,Acopia,704,17,17,8
Cusco,Acomayo,Acos,705,17,17,8
Cusco,Acomayo,Mosoc Llacta,706,17,17,8
Cusco,Acomayo,Pomacanchi,707,17,17,8
Cusco,Acomayo,Rondocan,708,17,17,8
Cusco,Acomayo,Sangarara,709,17,17,8
Cusco,Anta,Anta,710,17,17,8
Cusco,Anta,Ancahuasi,711,17,17,8
Cusco,Anta,Cachimayo,712,17,17,8
Cusco,Anta,Chinchaypujio,713,17,17,8
Cusco,Anta,Huarocondo,714,17,17,8
Cusco,Anta,Limatambo,715,17,17,8
Cusco,Anta,Mollepata,716,17,17,8
Cusco,Anta,Pucyura,717,17,17,8
Cusco,Anta,Zurite,718,17,17,8
Cusco,Calca,Calca,719,17,17,8
Cusco,Calca,Coya,720,17,17,8
Cusco,Calca,Lamay,721,17,17,8
Cusco,Calca,Lares,722,17,17,8
Cusco,Calca,Pisac,723,17,17,8
Cusco,Calca,San Salvador,724,17,17,8
Cusco,Calca,Taray,725,17,17,8
Cusco,Calca,Yanatile,726,17,17,8
Cusco,Canas,Yanaoca,727,17,17,8
Cusco,Canas,Checca,728,17,17,8
Cusco,Canas,Kunturkanki,729,17,17,8
Cusco,Canas,Langui,730,17,17,8
Cusco,Canas,Layo,731,17,17,8
Cusco,Canas,Pampamarca,732,17,17,8
Cusco,Canas,Quehue,733,17,17,8
Cusco,Canas,Tupac Amaru,734,17,17,8
Cusco,Canchis,Sicuani,735,17,17,8
Cusco,Canchis,Checacupe,736,17,17,8
Cusco,Canchis,Combapata,737,17,17,8
Cusco,Canchis,Marangani,738,17,17,8
Cusco,Canchis,Pitumarca,739,17,17,8
Cusco,Canchis,San Pablo,740,17,17,8
Cusco,Canchis,San Pedro,741,17,17,8
Cusco,Canchis,Tinta,742,17,17,8
Cusco,Chumbivilcas,Santo Tomas,743,17,17,8
Cusco,Chumbivilcas,Capacmarca,744,17,17,8
Cusco,Chumbivilcas,Chamaca,745,17,17,8
Cusco,Chumbivilcas,Colquemarca,746,17,17,8
Cusco,Chumbivilcas,Livitaca,747,17,17,8
Cusco,Chumbivilcas,Llusco,748,17,17,8
Cusco,Chumbivilcas,Quiñota,749,17,17,8
Cusco,Chumbivilcas,Velille,750,17,17,8
Cusco,Espinar,Espinar,751,17,17,8
Cusco,Espinar,Condoroma,752,17,17,8
Cusco,Espinar,Coporaque,753,17,17,8
Cusco,Espinar,Ocoruro,754,17,17,8
Cusco,Espinar,Pallpata,755,17,17,8
Cusco,Espinar,Pichigua,756,17,17,8
Cusco,Espinar,Suyckutambo,757,17,17,8
Cusco,Espinar,Alto Pichigua,758,17,17,8
Cusco,La Convención,Santa Ana,759,17,17,8
Cusco,La Convención,Echarate,760,17,17,8
Cusco,La Convención,Huayopata,761,17,17,8
Cusco,La Convención,Maranura,762,17,17,8
Cusco,La Convención,Ocobamba,763,17,17,8
Cusco,La Convención,Quellouno,764,17,17,8
Cusco,La Convención,Kimbiri,765,17,17,8
Cusco,La Convención,Santa Teresa,766,17,17,8
Cusco,La Convención,Vilcabamba,767,17,17,8
Cusco,La Convención,Pichari,768,17,17,8
Cusco,La Convención,Inkawasi,769,17,17,8
Cusco,La Convención,Villa Virgen,770,17,17,8
Cusco,La Convención,Villa Kintiarina,771,17,17,8
Cusco,Paruro,Paruro,772,17,17,8
Cusco,Paruro,Accha,773,17,17,8
Cusco,Paruro,Ccapi,774,17,17,8
Cusco,Paruro,Colcha,775,17,17,8
Cusco,Paruro,Huanoquite,776,17,17,8
Cusco,Paruro,Omacha,777,17,17,8
Cusco,Paruro,Paccaritambo,778,17,17,8
Cusco,Paruro,Pillpinto,779,17,17,8
Cusco,Paruro,Yaurisque,780,17,17,8
Cusco,Paucartambo,Paucartambo,781,17,17,8
Cusco,Paucartambo,Caicay,782,17,17,8
Cusco,Paucartambo,Challabamba,783,17,17,8
Cusco,Paucartambo,Colquepata,784,17,17,8
Cusco,Paucartambo,Huancarani,785,17,17,8
Cusco,Paucartambo,Kosñipata,786,17,17,8
Cusco,Quispicanchi,Urcos,787,17,17,8
Cusco,Quispicanchi,Andahuaylillas,788,17,17,8
Cusco,Quispicanchi,Camanti,789,17,17,8
Cusco,Quispicanchi,Ccarhuayo,790,17,17,8
Cusco,Quispicanchi,Ccatca,791,17,17,8
Cusco,Quispicanchi,Cusipata,792,17,17,8
Cusco,Quispicanchi,Huaro,793,17,17,8
Cusco,Quispicanchi,Lucre,794,17,17,8
Cusco,Quispicanchi,Marcapata,795,17,17,8
Cusco,Quispicanchi,Ocongate,796,17,17,8
Cusco,Quispicanchi,Oropesa,797,17,17,8
Cusco,Quispicanchi,Quiquijana,798,17,17,8
Cusco,Urubamba,Urubamba,799,17,17,8
Cusco,Urubamba,Chinchero,800,17,17,8
Cusco,Urubamba,Huayllabamba,801,17,17,8
Cusco,Urubamba,Machupicchu,802,17,17,8
Cusco,Urubamba,Maras,803,17,17,8
Cusco,Urubamba,Ollantaytambo,804,17,17,8
Cusco,Urubamba,Yucay,805,17,17,8
Huancavelica,Huancavelica,Huancavelica,806,17,17,8
Huancavelica,Huancavelica,Acobambilla,807,17,17,8
Huancavelica,Huancavelica,Acoria,808,17,17,8
Huancavelica,Huancavelica,Conayca,809,17,17,8
Huancavelica,Huancavelica,Cuenca,810,17,17,8
Huancavelica,Huancavelica,Huachocolpa,811,17,17,8
Huancavelica,Huancavelica,Huayllahuara,812,17,17,8
Huancavelica,Huancavelica,Izcuchaca,813,17,17,8
Huancavelica,Huancavelica,Laria,814,17,17,8
Huancavelica,Huancavelica,Manta,815,17,17,8
Huancavelica,Huancavelica,Mariscal Cáceres,816,17,17,8
Huancavelica,Huancavelica,Moya,817,17,17,8
Huancavelica,Huancavelica,Nuevo Occoro,818,17,17,8
Huancavelica,Huancavelica,Palca,819,17,17,8
Huancavelica,Huancavelica,Pilchaca,820,17,17,8
Huancavelica,Huancavelica,Vilca,821,17,17,8
Huancavelica,Huancavelica,Yauli,822,17,17,8
Huancavelica,Huancavelica,Ascensión,823,17,17,8
Huancavelica,Huancavelica,Huando,824,17,17,8
Huancavelica,Acobamba,Acobamba,825,17,17,8
Huancavelica,Acobamba,Andabamba,826,17,17,8
Huancavelica,Acobamba,Anta,827,17,17,8
Huancavelica,Acobamba,Caja,828,17,17,8
Huancavelica,Acobamba,Marcas,829,17,17,8
Huancavelica,Acobamba,Paucara,830,17,17,8
Huancavelica,Acobamba,Pomacocha,831,17,17,8
Huancavelica,Acobamba,Rosario,832,17,17,8
Huancavelica,Angaraes,Lircay,833,17,17,8
Huancavelica,Angaraes,Anchonga,834,17,17,8
Huancavelica,Angaraes,Callanmarca,835,17,17,8
Huancavelica,Angaraes,Ccochaccasa,836,17,17,8
Huancavelica,Angaraes,Chincho,837,17,17,8
Huancavelica,Angaraes,Congalla,838,17,17,8
Huancavelica,Angaraes,Huanca-Huanca,839,17,17,8
Huancavelica,Angaraes,Huayllay Grande,840,17,17,8
Huancavelica,Angaraes,Julcamarca,841,17,17,8
Huancavelica,Angaraes,San Antonio de Antaparco,842,17,17,8
Huancavelica,Angaraes,Santo Tomas de Pata,843,17,17,8
Huancavelica,Angaraes,Secclla,844,17,17,8
Huancavelica,Castrovirreyna,Castrovirreyna,845,17,17,8
Huancavelica,Castrovirreyna,Arma,846,17,17,8
Huancavelica,Castrovirreyna,Aurahua,847,17,17,8
Huancavelica,Castrovirreyna,Capillas,848,17,17,8
Huancavelica,Castrovirreyna,Chupamarca,849,17,17,8
Huancavelica,Castrovirreyna,Cocas,850,17,17,8
Huancavelica,Castrovirreyna,Huachos,851,17,17,8
Huancavelica,Castrovirreyna,Huamatambo,852,17,17,8
Huancavelica,Castrovirreyna,Mollepampa,853,17,17,8
Huancavelica,Castrovirreyna,San Juan,854,17,17,8
Huancavelica,Castrovirreyna,Santa Ana,855,17,17,8
Huancavelica,Castrovirreyna,Tantara,856,17,17,8
Huancavelica,Castrovirreyna,Ticrapo,857,17,17,8
Huancavelica,Churcampa,Churcampa,858,17,17,8
Huancavelica,Churcampa,Anco,859,17,17,8
Huancavelica,Churcampa,Chinchihuasi,860,17,17,8
Huancavelica,Churcampa,El Carmen,861,17,17,8
Huancavelica,Churcampa,La Merced,862,17,17,8
Huancavelica,Churcampa,Locroja,863,17,17,8
Huancavelica,Churcampa,Paucarbamba,864,17,17,8
Huancavelica,Churcampa,San Miguel de Mayocc,865,17,17,8
Huancavelica,Churcampa,San Pedro de Coris,866,17,17,8
Huancavelica,Churcampa,Pachamarca,867,17,17,8
Huancavelica,Churcampa,Cosme,868,17,17,8
Huancavelica,Huaytará,Huaytara,869,17,17,8
Huancavelica,Huaytará,Ayavi,870,17,17,8
Huancavelica,Huaytará,Córdova,871,17,17,8
Huancavelica,Huaytará,Huayacundo Arma,872,17,17,8
Huancavelica,Huaytará,Laramarca,873,17,17,8
Huancavelica,Huaytará,Ocoyo,874,17,17,8
Huancavelica,Huaytará,Pilpichaca,875,17,17,8
Huancavelica,Huaytará,Querco,876,17,17,8
Huancavelica,Huaytará,Quito-Arma,877,17,17,8
Huancavelica,Huaytará,San Antonio de Cusicancha,878,17,17,8
Huancavelica,Huaytará,San Francisco de Sangayaico,879,17,17,8
Huancavelica,Huaytará,San Isidro,880,17,17,8
Huancavelica,Huaytará,Santiago de Chocorvos,881,17,17,8
Huancavelica,Huaytará,Santiago de Quirahuara,882,17,17,8
Huancavelica,Huaytará,Santo Domingo de Capillas,883,17,17,8
Huancavelica,Huaytará,Tambo,884,17,17,8
Huancavelica,Tayacaja,Pampas,885,17,17,8
Huancavelica,Tayacaja,Acostambo,886,17,17,8
Huancavelica,Tayacaja,Acraquia,887,17,17,8
Huancavelica,Tayacaja,Ahuaycha,888,17,17,8
Huancavelica,Tayacaja,Colcabamba,889,17,17,8
Huancavelica,Tayacaja,Daniel Hernández,890,17,17,8
Huancavelica,Tayacaja,Huachocolpa,891,17,17,8
Huancavelica,Tayacaja,Huaribamba,892,17,17,8
Huancavelica,Tayacaja,Ñahuimpuquio,893,17,17,8
Huancavelica,Tayacaja,Pazos,894,17,17,8
Huancavelica,Tayacaja,Quishuar,895,17,17,8
Huancavelica,Tayacaja,Salcabamba,896,17,17,8
Huancavelica,Tayacaja,Salcahuasi,897,17,17,8
Huancavelica,Tayacaja,San Marcos de Rocchac,898,17,17,8
Huancavelica,Tayacaja,Surcubamba,899,17,17,8
Huancavelica,Tayacaja,Tintay Puncu,900,17,17,8
Huancavelica,Tayacaja,Quichuas,901,17,17,8
Huancavelica,Tayacaja,Andaymarca,902,17,17,8
Huancavelica,Tayacaja,Roble,903,17,17,8
Huancavelica,Tayacaja,Pichos,904,17,17,8
Huánuco,Huánuco,Huanuco,905,17,17,8
Huánuco,Huánuco,Amarilis,906,17,17,8
Huánuco,Huánuco,Chinchao,907,17,17,8
Huánuco,Huánuco,Churubamba,908,17,17,8
Huánuco,Huánuco,Margos,909,17,17,8
Huánuco,Huánuco,Quisqui (Kichki),910,17,17,8
Huánuco,Huánuco,San Francisco de Cayran,911,17,17,8
Huánuco,Huánuco,San Pedro de Chaulan,912,17,17,8
Huánuco,Huánuco,Santa María del Valle,913,17,17,8
Huánuco,Huánuco,Yarumayo,914,17,17,8
Huánuco,Huánuco,Pillco Marca,915,17,17,8
Huánuco,Huánuco,Yacus,916,17,17,8
Huánuco,Huánuco,San Pablo de Pillao,917,17,17,8
Huánuco,Ambo,Ambo,918,17,17,8
Huánuco,Ambo,Cayna,919,17,17,8
Huánuco,Ambo,Colpas,920,17,17,8
Huánuco,Ambo,Conchamarca,921,17,17,8
Huánuco,Ambo,Huacar,922,17,17,8
Huánuco,Ambo,San Francisco,923,17,17,8
Huánuco,Ambo,San Rafael,924,17,17,8
Huánuco,Ambo,Tomay Kichwa,925,17,17,8
Huánuco,Dos de Mayo,La Unión,926,17,17,8
Huánuco,Dos de Mayo,Chuquis,927,17,17,8
Huánuco,Dos de Mayo,Marías,928,17,17,8
Huánuco,Dos de Mayo,Pachas,929,17,17,8
Huánuco,Dos de Mayo,Quivilla,930,17,17,8
Huánuco,Dos de Mayo,Ripan,931,17,17,8
Huánuco,Dos de Mayo,Shunqui,932,17,17,8
Huánuco,Dos de Mayo,Sillapata,933,17,17,8
Huánuco,Dos de Mayo,Yanas,934,17,17,8
Huánuco,Huacaybamba,Huacaybamba,935,17,17,8
Huánuco,Huacaybamba,Canchabamba,936,17,17,8
Huánuco,Huacaybamba,Cochabamba,937,17,17,8
Huánuco,Huacaybamba,Pinra,938,17,17,8
Huánuco,Huamalíes,Llata,939,17,17,8
Huánuco,Huamalíes,Arancay,940,17,17,8
Huánuco,Huamalíes,Chavín de Pariarca,941,17,17,8
Huánuco,Huamalíes,Jacas Grande,942,17,17,8
Huánuco,Huamalíes,Jircan,943,17,17,8
Huánuco,Huamalíes,Miraflores,944,17,17,8
Huánuco,Huamalíes,Monzón,945,17,17,8
Huánuco,Huamalíes,Punchao,946,17,17,8
Huánuco,Huamalíes,Puños,947,17,17,8
Huánuco,Huamalíes,Singa,948,17,17,8
Huánuco,Huamalíes,Tantamayo,949,17,17,8
Huánuco,Leoncio Prado,Rupa-Rupa,950,17,17,8
Huánuco,Leoncio Prado,Daniel Alomía Robles,951,17,17,8
Huánuco,Leoncio Prado,Hermílio Valdizan,952,17,17,8
Huánuco,Leoncio Prado,José Crespo y Castillo,953,17,17,8
Huánuco,Leoncio Prado,Luyando,954,17,17,8
Huánuco,Leoncio Prado,Mariano Damaso Beraun,955,17,17,8
Huánuco,Leoncio Prado,Pucayacu,956,17,17,8
Huánuco,Leoncio Prado,Castillo Grande,957,17,17,8
Huánuco,Marañón,Huacrachuco,958,17,17,8
Huánuco,Marañón,Cholon,959,17,17,8
Huánuco,Marañón,San Buenaventura,960,17,17,8
Huánuco,Marañón,La Morada,961,17,17,8
Huánuco,Marañón,Santa Rosa de Alto Yanajanca,962,17,17,8
Huánuco,Pachitea,Panao,963,17,17,8
Huánuco,Pachitea,Chaglla,964,17,17,8
Huánuco,Pachitea,Molino,965,17,17,8
Huánuco,Pachitea,Umari,966,17,17,8
Huánuco,Puerto Inca,Puerto Inca,967,17,17,8
Huánuco,Puerto Inca,Codo del Pozuzo,968,17,17,8
Huánuco,Puerto Inca,Honoria,969,17,17,8
Huánuco,Puerto Inca,Tournavista,970,17,17,8
Huánuco,Puerto Inca,Yuyapichis,971,17,17,8
Huánuco,Lauricocha,Jesús,972,17,17,8
Huánuco,Lauricocha,Baños,973,17,17,8
Huánuco,Lauricocha,Jivia,974,17,17,8
Huánuco,Lauricocha,Queropalca,975,17,17,8
Huánuco,Lauricocha,Rondos,976,17,17,8
Huánuco,Lauricocha,San Francisco de Asís,977,17,17,8
Huánuco,Lauricocha,San Miguel de Cauri,978,17,17,8
Huánuco,Yarowilca,Chavinillo,979,17,17,8
Huánuco,Yarowilca,Cahuac,980,17,17,8
Huánuco,Yarowilca,Chacabamba,981,17,17,8
Huánuco,Yarowilca,Aparicio Pomares,982,17,17,8
Huánuco,Yarowilca,Jacas Chico,983,17,17,8
Huánuco,Yarowilca,Obas,984,17,17,8
Huánuco,Yarowilca,Pampamarca,985,17,17,8
Huánuco,Yarowilca,Choras,986,17,17,8
Ica,Ica,Ica,987,17,17,8
Ica,Ica,La Tinguiña,988,17,17,8
Ica,Ica,Los Aquijes,989,17,17,8
Ica,Ica,Ocucaje,990,17,17,8
Ica,Ica,Pachacutec,991,17,17,8
Ica,Ica,Parcona,992,17,17,8
Ica,Ica,Pueblo Nuevo,993,17,17,8
Ica,Ica,Salas,994,17,17,8
Ica,Ica,San José de Los Molinos,995,17,17,8
Ica,Ica,San Juan Bautista,996,17,17,8
Ica,Ica,Santiago,997,17,17,8
Ica,Ica,Subtanjalla,998,17,17,8
Ica,Ica,Tate,999,17,17,8
Ica,Ica,Yauca del Rosario,1000,17,17,8
Ica,Chincha,Chincha Alta,1001,17,17,8
Ica,Chincha,Alto Laran,1002,17,17,8
Ica,Chincha,Chavin,1003,17,17,8
Ica,Chincha,Chincha Baja,1004,17,17,8
Ica,Chincha,El Carmen,1005,17,17,8
Ica,Chincha,Grocio Prado,1006,17,17,8
Ica,Chincha,Pueblo Nuevo,1007,17,17,8
Ica,Chincha,San Juan de Yanac,1008,17,17,8
Ica,Chincha,San Pedro de Huacarpana,1009,17,17,8
Ica,Chincha,Sunampe,1010,17,17,8
Ica,Chincha,Tambo de Mora,1011,17,17,8
Ica,Nasca,Nasca,1012,17,17,8
Ica,Nasca,Changuillo,1013,17,17,8
Ica,Nasca,El Ingenio,1014,17,17,8
Ica,Nasca,Marcona,1015,17,17,8
Ica,Nasca,Vista Alegre,1016,17,17,8
Ica,Palpa,Palpa,1017,17,17,8
Ica,Palpa,Llipata,1018,17,17,8
Ica,Palpa,Río Grande,1019,17,17,8
Ica,Palpa,Santa Cruz,1020,17,17,8
Ica,Palpa,Tibillo,1021,17,17,8
Ica,Pisco,Pisco,1022,17,17,8
Ica,Pisco,Huancano,1023,17,17,8
Ica,Pisco,Humay,1024,17,17,8
Ica,Pisco,Independencia,1025,17,17,8
Ica,Pisco,Paracas,1026,17,17,8
Ica,Pisco,San Andrés,1027,17,17,8
Ica,Pisco,San Clemente,1028,17,17,8
Ica,Pisco,Tupac Amaru Inca,1029,17,17,8
Junín,Huancayo,Huancayo,1030,17,17,8
Junín,Huancayo,Carhuacallanga,1031,17,17,8
Junín,Huancayo,Chacapampa,1032,17,17,8
Junín,Huancayo,Chicche,1033,17,17,8
Junín,Huancayo,Chilca,1034,17,17,8
Junín,Huancayo,Chongos Alto,1035,17,17,8
Junín,Huancayo,Chupuro,1036,17,17,8
